2022-08-04 22:25:28,672 DEBUG   SenderThread:11056 [sender.py:send_request():316] send_request: stop_status
2022-08-04 22:25:43,905 DEBUG   HandlerThread:11056 [handler.py:handle_request():141] handle_request: stop_status
2022-08-04 22:25:43,905 DEBUG   SenderThread:11056 [sender.py:send_request():316] send_request: stop_status
2022-08-04 22:25:59,181 DEBUG   HandlerThread:11056 [handler.py:handle_request():141] handle_request: stop_status
2022-08-04 22:25:59,181 DEBUG   SenderThread:11056 [sender.py:send_request():316] send_request: stop_status
2022-08-04 22:26:14,191 DEBUG   HandlerThread:11056 [handler.py:handle_request():141] handle_request: resume
2022-08-04 22:26:14,191 INFO    HandlerThread:11056 [handler.py:handle_request_resume():690] starting system metrics thread
2022-08-04 22:26:14,208 DEBUG   HandlerThread:11056 [handler.py:handle_request():141] handle_request: pause
2022-08-04 22:26:14,209 INFO    HandlerThread:11056 [handler.py:handle_request_pause():699] stopping system metrics thread
2022-08-04 22:26:14,335 DEBUG   SenderThread:11056 [sender.py:send():302] send: stats
2022-08-04 22:26:14,492 DEBUG   HandlerThread:11056 [handler.py:handle_request():141] handle_request: stop_status
2022-08-04 22:26:14,493 DEBUG   SenderThread:11056 [sender.py:send_request():316] send_request: stop_status
2022-08-04 22:26:19,779 DEBUG   HandlerThread:11056 [handler.py:handle_request():141] handle_request: resume
2022-08-04 22:26:19,780 INFO    HandlerThread:11056 [handler.py:handle_request_resume():690] starting system metrics thread
2022-08-04 22:26:19,800 DEBUG   HandlerThread:11056 [handler.py:handle_request():141] handle_request: pause
2022-08-04 22:26:19,800 INFO    HandlerThread:11056 [handler.py:handle_request_pause():699] stopping system metrics thread
2022-08-04 22:26:19,921 DEBUG   SenderThread:11056 [sender.py:send():302] send: stats
2022-08-04 22:26:21,607 DEBUG   HandlerThread:11056 [handler.py:handle_request():141] handle_request: resume
2022-08-04 22:26:21,608 INFO    HandlerThread:11056 [handler.py:handle_request_resume():690] starting system metrics thread
2022-08-04 22:26:22,560 DEBUG   HandlerThread:11056 [handler.py:handle_request():141] handle_request: pause
2022-08-04 22:26:22,561 INFO    HandlerThread:11056 [handler.py:handle_request_pause():699] stopping system metrics thread
2022-08-04 22:26:22,636 DEBUG   SenderThread:11056 [sender.py:send():302] send: stats
2022-08-04 22:26:22,746 INFO    Thread-56 :11056 [dir_watcher.py:_on_file_created():275] file/dir created: C:\Users\rkaha\Documents\hopsworks\hopsworks-tutorials\nyc_taxi_fares\wandb\run-20220804_221729-ld19hbke\files\output.log
2022-08-04 22:26:24,221 DEBUG   HandlerThread:11056 [handler.py:handle_request():141] handle_request: resume
2022-08-04 22:26:24,222 INFO    HandlerThread:11056 [handler.py:handle_request_resume():690] starting system metrics thread
2022-08-04 22:26:24,772 INFO    Thread-56 :11056 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\rkaha\Documents\hopsworks\hopsworks-tutorials\nyc_taxi_fares\wandb\run-20220804_221729-ld19hbke\files\output.log
2022-08-04 22:26:24,847 DEBUG   SenderThread:11056 [sender.py:send():302] send: exit
2022-08-04 22:26:24,848 INFO    SenderThread:11056 [sender.py:send_exit():438] handling exit code: 0
2022-08-04 22:26:24,849 INFO    SenderThread:11056 [sender.py:send_exit():440] handling runtime: 4
2022-08-04 22:26:24,852 INFO    SenderThread:11056 [sender.py:_save_file():1156] saving file wandb-summary.json with policy end
2022-08-04 22:26:24,854 INFO    SenderThread:11056 [sender.py:send_exit():446] send defer
2022-08-04 22:26:24,856 DEBUG   HandlerThread:11056 [handler.py:handle_request():141] handle_request: defer
2022-08-04 22:26:24,857 INFO    HandlerThread:11056 [handler.py:handle_request_defer():164] handle defer: 0
2022-08-04 22:26:24,857 DEBUG   SenderThread:11056 [sender.py:send_request():316] send_request: defer
2022-08-04 22:26:24,858 INFO    SenderThread:11056 [sender.py:send_request_defer():455] handle sender defer: 0
2022-08-04 22:26:24,858 INFO    SenderThread:11056 [sender.py:transition_state():459] send defer: 1
2022-08-04 22:26:24,859 DEBUG   HandlerThread:11056 [handler.py:handle_request():141] handle_request: defer
2022-08-04 22:26:24,860 INFO    HandlerThread:11056 [handler.py:handle_request_defer():164] handle defer: 1
