,date,open,high,low,close,volume,quote_av,trades,tb_base_av,tb_quote_av,unix
486,2022-03-28 00:00:00,46827.76,48189.84,46663.56,47122.21,58949.2614,2789898402.616576,1498975,29097.75719,1377280753.9727275,1648414800000
487,2022-03-29 00:00:00,47122.21,48096.47,46950.85,47434.8,36772.28457,1748600385.4502351,1095678,18192.3742,865179145.1756456,1648501200000
488,2022-03-30 00:00:00,47434.79,47700.22,46445.42,47067.99,40947.2085,1932152559.8831122,1081607,20896.43399,985946938.5682786,1648587600000
489,2022-03-31 00:00:00,47067.99,47600.0,45200.0,45510.34,48645.12667,2262485160.568584,1290541,22879.47328,1064278670.6426109,1648674000000
490,2022-04-01 00:00:00,45510.35,46720.09,44200.0,46283.49,56271.06474,2556532890.870311,1372216,28041.37621,1274359931.8405368,1648760400000
491,2022-04-02 00:00:00,46283.49,47213.0,45620.0,45811.0,37073.53582,1721690754.4393935,1056716,18562.93079,862197811.5688924,1648846800000
492,2022-04-03 00:00:00,45810.99,47444.11,45530.92,46407.35,33394.67794,1550999693.0508049,966563,16740.18067,777615974.8155177,1648933200000
493,2022-04-04 00:00:00,46407.36,46890.71,45118.0,46580.51,44641.87514,2053434523.8685389,1171998,21913.04154,1008164276.0490184,1649019600000
494,2022-04-05 00:00:00,46580.5,47200.0,45353.81,45497.55,42192.74852,1951668192.9295099,1046080,20607.57735,953494654.4599284,1649106000000
495,2022-04-06 00:00:00,45497.54,45507.14,43121.0,43170.47,60849.32936,2700644700.890392,1471912,29467.28381,1307725131.1946254,1649192400000
496,2022-04-07 00:00:00,43170.47,43900.99,42727.35,43444.19,37396.54156,1623879486.6600313,999816,18567.25999,806358703.2156662,1649278800000
497,2022-04-08 00:00:00,43444.2,43970.62,42107.14,42252.01,42375.04203,1830699971.6113117,1108136,20530.56354,887196762.4943209,1649365200000
498,2022-04-09 00:00:00,42252.02,42800.0,42125.48,42753.97,17891.66047,759274586.6137776,640230,8910.47179,378158044.3039713,1649451600000
499,2022-04-10 00:00:00,42753.96,43410.3,41868.0,42158.85,22771.09403,971459737.5009404,678983,10952.24952,467438845.4221835,1649538000000
500,2022-04-11 00:00:00,42158.85,42414.71,39200.0,39530.45,63560.44721,2602039073.0150447,1385924,30543.05561,1251713135.5000079,1649624400000
501,2022-04-12 00:00:00,39530.45,40699.0,39254.63,40074.94,57751.01778,2309514071.593873,1153667,28344.99788,1133659106.655711,1649710800000
502,2022-04-13 00:00:00,40074.95,41561.31,39588.54,41147.79,41342.27254,1677171454.091079,948061,20522.54699,832653378.5114936,1649797200000
503,2022-04-14 00:00:00,41147.78,41500.0,39551.94,39942.38,36807.01401,1494726286.0180101,803756,17787.82129,722216571.859389,1649883600000
504,2022-04-15 00:00:00,39942.37,40870.36,39766.4,40551.9,24026.35739,966888436.8162509,616536,11755.54439,473100437.4733753,1649970000000
505,2022-04-16 00:00:00,40551.9,40709.35,39991.55,40378.71,15805.44718,638275503.9141085,423446,7642.38243,308642382.8796384,1650056400000
506,2022-04-17 00:00:00,40378.7,40595.67,39546.17,39678.12,19988.49259,803414248.9836985,590241,9578.91533,385124871.4665126,1650142800000
507,2022-04-18 00:00:00,39678.11,41116.73,38536.51,40801.13,54243.49575,2153574975.9131336,1157741,27097.19375,1076513006.7058175,1650229200000
508,2022-04-19 00:00:00,40801.13,41760.0,40571.0,41493.18,35788.85843,1472363265.3621879,934526,17806.81506,732539241.889679,1650315600000
509,2022-04-20 00:00:00,41493.19,42199.0,40820.0,41358.19,40877.35041,1697039284.0853007,1063843,20007.29623,830754792.6236624,1650402000000
510,2022-04-21 00:00:00,41358.19,42976.0,39751.0,40480.01,59316.27657,2476061417.8872576,1515456,29413.89548,1228429890.9573543,1650488400000
511,2022-04-22 00:00:00,40480.01,40795.06,39177.0,39709.18,46664.0196,1870172362.40225,1043471,23248.71242,931654706.5531975,1650574800000
512,2022-04-23 00:00:00,39709.19,39980.0,39285.0,39441.6,20291.42375,804677022.9078971,724132,10217.20484,405193110.9436816,1650661200000
513,2022-04-24 00:00:00,39441.61,39940.0,38929.62,39450.13,26703.61186,1056336243.0198609,868183,12639.70229,500129939.0779573,1650747600000
514,2022-04-25 00:00:00,39450.12,40616.0,38200.0,40426.08,63037.12784,2470071005.2401423,1280351,31958.39557,1252785476.6028605,1650834000000
515,2022-04-26 00:00:00,40426.08,40797.31,37702.26,38112.65,66650.258,2615206861.8349133,1381618,31936.9422,1253685872.4445755,1650920400000
516,2022-04-27 00:00:00,38112.64,39474.72,37881.31,39235.72,57083.12272,2218523642.426387,1232083,28942.08915,1124748467.7003632,1651006800000
517,2022-04-28 00:00:00,39235.72,40372.63,38881.43,39742.07,56086.6715,2223808385.8063755,1135242,28519.46629,1130865428.7936184,1651093200000
518,2022-04-29 00:00:00,39742.06,39925.25,38175.0,38596.11,51453.65715,2006135662.8559992,1101140,24773.60543,966125835.4961329,1651179600000
519,2022-04-30 00:00:00,38596.11,38795.38,37578.2,37630.8,35321.18989,1354900532.1335113,1017369,16523.43017,634076437.1873089,1651266000000
520,2022-05-01 00:00:00,37630.8,38675.0,37386.38,38468.35,38812.24104,1478259271.913873,1021157,19551.11747,744825800.8143975,1651352400000
521,2022-05-02 00:00:00,38468.35,39167.34,38052.0,38525.16,53200.92628,2058450718.2963233,1053893,27276.29561,1055369693.1339271,1651438800000
522,2022-05-03 00:00:00,38525.16,38651.51,37517.8,37728.95,40316.45358,1539320434.2647235,1005131,20002.76343,764016892.6745052,1651525200000
523,2022-05-04 00:00:00,37728.95,40023.77,37670.0,39690.0,62574.61736,2438553987.4535437,1238847,32968.16942,1284541284.6021378,1651611600000
524,2022-05-05 00:00:00,39690.0,39845.51,35571.9,36552.97,88722.43355,3329684235.9639516,1979692,41786.44096,1568954443.5851629,1651698000000
525,2022-05-06 00:00:00,36552.97,36675.63,35258.0,36013.77,68437.80187,2466507512.182029,1214518,34536.42346,1245062436.8376348,1651784400000
526,2022-05-07 00:00:00,36013.77,36146.3,34785.0,35472.39,34281.70682,1222539413.6400983,746488,15385.18829,548855038.2356379,1651870800000
527,2022-05-08 00:00:00,35472.4,35514.22,33713.95,34038.4,72445.64344,2498365159.9945807,1301451,32350.03935,1115547715.9145274,1651957200000
528,2022-05-09 00:00:00,34038.39,34243.15,30033.33,30076.31,191876.926428,6166367111.275724,2564538,86538.962569,2781053306.4725456,1652043600000
529,2022-05-10 00:00:00,30074.23,32658.99,29730.4,31017.1,165532.00311,5179856929.47993,2470325,73691.196106,2307177624.541944,1652130000000
530,2022-05-11 00:00:00,31017.11,32162.59,27785.0,29103.94,207063.739278,6300295994.553139,3559270,99622.117475,3036296142.0982084,1652216400000
531,2022-05-12 00:00:00,29103.94,30243.0,26700.0,29029.75,204507.263138,5795451310.945579,3951233,101465.278257,2877462252.2122283,1652302800000
532,2022-05-13 00:00:00,29029.74,31083.37,28751.67,29287.05,97872.36957,2956855804.856112,2051900,48827.72764,1475641181.96275,1652389200000
533,2022-05-14 00:00:00,29287.05,30343.27,28630.0,30086.74,51095.87863,1501483453.5008905,1204626,25908.17135,761545954.1904565,1652475600000
534,2022-05-15 00:00:00,30086.74,31460.0,29480.0,31328.89,46275.66912,1401499926.2304175,1016769,24163.362,732332763.6094486,1652562000000
535,2022-05-16 00:00:00,31328.89,31328.9,29087.04,29874.01,73082.19658,2185567735.682062,1561954,36284.05379,1085179422.7219367,1652648400000
536,2022-05-17 00:00:00,29874.01,30788.37,29450.38,30444.93,56724.13307,1715109131.0802064,1175382,28600.36238,865031716.5404288,1652734800000
537,2022-05-18 00:00:00,30444.93,30709.99,28654.47,28715.32,59749.15799,1762843836.1269379,1379212,29501.76769,870623227.207057,1652821200000
538,2022-05-19 00:00:00,28715.33,30545.18,28691.38,30319.23,67877.36415,2014360135.7852721,1860780,35339.65787,1049163442.9020371,1652907600000
539,2022-05-20 00:00:00,30319.22,30777.33,28730.0,29201.01,60517.25325,1800589029.270878,1694004,30890.40127,919467696.618159,1652994000000
540,2022-05-21 00:00:00,29201.01,29656.18,28947.28,29445.06,20987.13124,616194663.9792111,643486,10558.92886,310046148.8025876,1653080400000
541,2022-05-22 00:00:00,29445.07,30487.99,29255.11,30293.94,36158.98748,1082530816.01625,862880,18538.10071,555044195.7973803,1653166800000
542,2022-05-23 00:00:00,30293.93,30670.51,28866.35,29109.15,63901.49932,1914305818.0745187,1328317,30476.66811,913813980.9533184,1653253200000
543,2022-05-24 00:00:00,29109.14,29845.86,28669.0,29654.58,59442.96036,1740257602.3067698,946421,29480.07674,863516681.5129281,1653339600000
544,2022-05-25 00:00:00,29654.58,30223.74,29294.21,29542.15,59537.38659,1771708175.0718913,985440,28846.96589,858587338.503838,1653426000000
545,2022-05-26 00:00:00,29542.14,29886.64,28019.56,29201.35,94581.65463,2759055410.397752,1431112,45206.85416,1319426335.716236,1653512400000
546,2022-05-27 00:00:00,29201.35,29397.66,28282.9,28629.8,90998.5201,2626515958.50349,1321406,43590.05398,1258912486.7048602,1653598800000
547,2022-05-28 00:00:00,28629.81,29266.0,28450.0,29031.33,34479.35127,994674257.5679231,684423,17561.21465,506633343.6800464,1653685200000
548,2022-05-29 00:00:00,29031.33,29587.78,28839.21,29468.1,27567.34764,804777532.6497605,635311,13735.42581,401056725.5655391,1653771600000
549,2022-05-30 00:00:00,29468.1,32222.0,29299.62,31734.22,96785.9476,2980527582.4674954,1380410,45024.45633,1384940691.9669578,1653858000000
550,2022-05-31 00:00:00,31734.23,32399.0,31200.01,31801.04,62433.11632,1981259117.0115466,1161340,30046.95511,953574564.3261106,1653944400000
551,2022-06-01 00:00:00,31801.05,31982.97,29301.0,29805.83,103395.63382,3171191028.249736,1404611,47614.81205,1460767260.6962943,1654030800000
552,2022-06-02 00:00:00,29805.84,30689.0,29594.55,30452.62,56961.42928,1711652906.191896,1086183,28555.06607,858193492.4047692,1654117200000
553,2022-06-03 00:00:00,30452.63,30699.0,29282.36,29700.21,54067.44727,1615616950.714381,993769,26583.25141,794354787.342094,1654203600000
554,2022-06-04 00:00:00,29700.21,29988.88,29485.0,29864.04,25617.90113,760874329.4663156,618037,12971.7246,385358236.9157799,1654290000000
555,2022-06-05 00:00:00,29864.03,30189.0,29531.42,29919.21,23139.9281,691201528.1600258,604680,11753.51303,351150600.7844381,1654376400000
556,2022-06-06 00:00:00,29919.2,31765.64,29890.23,31373.1,68836.92456,2149499896.9349375,1124745,34225.53913,1068381827.9889435,1654462800000
557,2022-06-07 00:00:00,31373.1,31589.6,29218.96,31125.33,110674.51658,3347397952.7305903,1743957,54831.53114,1661147413.2582464,1654549200000
558,2022-06-08 00:00:00,31125.32,31327.22,29843.88,30204.77,68542.61276,2087270428.3470392,1236327,32668.41005,995180478.2745385,1654635600000
559,2022-06-09 00:00:00,30204.77,30700.0,29944.1,30109.93,46291.1865,1399839073.774508,841562,23082.29251,697948605.9884633,1654722000000
560,2022-06-10 00:00:00,30109.93,30382.8,28850.0,29091.88,76204.2498,2255866294.494887,1258608,35502.20972,1050877735.8447756,1654808400000
561,2022-06-11 00:00:00,29091.87,29440.41,28099.99,28424.7,65901.39895,1892007188.0756001,1084163,31848.3308,914365117.8340094,1654894800000
562,2022-06-12 00:00:00,28424.71,28544.96,26560.0,26574.53,92474.598809,2551767136.329585,1451271,43538.78641,1201389150.8900456,1654981200000
563,2022-06-13 00:00:00,26574.53,26895.84,21925.77,22487.41,254611.034966,6192246037.404874,3261484,121398.556133,2953984191.5180387,1655067600000
564,2022-06-14 00:00:00,22485.27,23362.88,20846.0,22136.41,187201.64671,4136108699.025428,2583151,92764.742864,2051107738.6303785,1655154000000
565,2022-06-15 00:00:00,22136.42,22800.0,20111.62,22583.72,200774.493467,4249276481.256697,2847831,98340.102217,2083014439.1952906,1655240400000
566,2022-06-16 00:00:00,22583.72,22995.73,20232.0,20401.31,99673.59429,2130037160.0626109,1690477,48048.86237,1027305936.8191556,1655326800000
567,2022-06-17 00:00:00,20400.6,21365.43,20246.66,20468.81,86694.33663,1796575392.5507207,1352992,43066.94445,892584106.6574169,1655413200000
568,2022-06-18 00:00:00,20468.81,20792.06,17622.0,18970.79,196441.655524,3726639821.696151,2467372,96560.044649,1833514054.8893414,1655499600000
569,2022-06-19 00:00:00,18970.79,20815.95,17960.41,20574.0,128320.87595,2487561781.535987,1950660,65871.82216,1277952917.4081194,1655586000000
570,2022-06-20 00:00:00,20574.0,21090.0,19637.03,20573.89,109028.94154,2220396381.7426524,1639448,54047.82476,1100883996.5003533,1655672400000
571,2022-06-21 00:00:00,20573.9,21723.0,20348.4,20723.52,104371.0749,2198596137.343284,1515321,52193.33566,1099446297.122863,1655758800000
572,2022-06-22 00:00:00,20723.51,20900.0,19770.51,19987.99,92133.97938,1872204589.2375817,1394981,44907.30453,912710764.7302253,1655845200000
573,2022-06-23 00:00:00,19988.0,21233.0,19890.07,21110.13,83127.08716,1710694866.4572449,1207858,42716.83721,879244263.2830158,1655931600000
574,2022-06-24 00:00:00,21110.12,21558.41,20736.72,21237.69,77430.36622,1635129191.170251,1309709,38582.36962,815027131.3205568,1656018000000
575,2022-06-25 00:00:00,21237.68,21614.5,20906.62,21491.19,51431.67794,1093873137.974752,874540,25240.18142,536863288.4627487,1656104400000
576,2022-06-26 00:00:00,21491.18,21888.0,20964.73,21038.07,53278.10464,1139258367.162915,885306,26051.16372,557192553.7220398,1656190800000
577,2022-06-27 00:00:00,21038.08,21539.85,20510.0,20742.56,64475.0013,1354369225.8404648,1002214,31992.4604,672191483.8106796,1656277200000
578,2022-06-28 00:00:00,20742.57,21212.1,20202.01,20281.29,63801.0832,1321862977.9315486,1064497,30490.78532,631852171.7596262,1656363600000
579,2022-06-29 00:00:00,20281.28,20432.31,19854.92,20123.01,77309.04379,1556549790.008924,1210636,37814.12159,761473366.3908588,1656450000000
580,2022-06-30 00:00:00,20123.0,20179.08,18626.0,19942.21,93846.64806,1808994369.0314438,1438163,45447.98482,876020577.3495957,1656536400000
581,2022-07-01 00:00:00,19942.21,20918.35,18975.0,19279.8,111844.59494,2197016369.9695287,1668363,56417.61783,1108492421.9565263,1656622800000
582,2022-07-02 00:00:00,19279.8,19467.39,18977.01,19252.81,46180.3021,888415536.8730664,833508,23693.90779,455851305.3763755,1656709200000
583,2022-07-03 00:00:00,19252.82,19647.63,18781.0,19315.83,51087.46631,980255891.3952553,880786,25361.96292,486752875.4369991,1656795600000
584,2022-07-04 00:00:00,19315.83,20354.01,19055.31,20236.71,74814.04601,1470987695.521582,1282843,38543.72441,758241531.9880207,1656882000000
585,2022-07-05 00:00:00,20236.71,20750.0,19304.4,20175.83,96041.13756,1919950110.1674304,1612273,48358.47507,967109793.3844756,1656968400000
586,2022-07-06 00:00:00,20175.84,20675.22,19761.25,20564.51,82439.5808,1665481948.0096319,1472221,41580.73433,840150579.642686,1657054800000
587,2022-07-07 00:00:00,20564.51,21838.1,20251.68,21624.98,85014.58261,1783224085.7236798,1653722,42731.5372,896703207.2104565,1657141200000
588,2022-07-08 00:00:00,21624.99,22527.37,21189.26,21594.75,403081.57349,8781330156.61243,4358216,201798.10144,4396546053.031909,1657227600000
589,2022-07-09 00:00:00,21594.75,21980.0,21322.12,21591.83,178417.84468,3857190523.4942718,3524386,89418.01811,1933132016.304726,1657314000000
590,2022-07-10 00:00:00,21592.15,21607.65,20655.0,20862.47,192188.21556,4062794310.272034,3434401,95376.75351,2016291891.3743694,1657400400000
591,2022-07-11 00:00:00,20861.11,20868.48,19875.23,19963.61,137535.40724,2813718031.1093426,3232941,66869.47065,1368289522.9848232,1657486800000
592,2022-07-12 00:00:00,19963.61,20059.42,19240.0,19328.75,139506.45862,2754215439.3324776,3626399,67681.11612,1336338002.7004988,1657573200000
593,2022-07-13 00:00:00,19331.28,20366.61,18910.94,20234.87,209250.24888,4096306063.801935,4789109,103667.13511,2029863027.178718,1657659600000
594,2022-07-14 00:00:00,20234.87,20900.0,19616.07,20588.84,174809.21696,3526210098.285044,4576355,87993.05801,1775442258.4092436,1657746000000
595,2022-07-15 00:00:00,20588.84,21200.0,20382.29,20830.04,143343.3049,2984339734.3532705,4411375,71354.9491,1485929119.4276447,1657832400000
596,2022-07-16 00:00:00,20830.04,21588.94,20478.61,21195.6,121011.67393,2539616922.7986083,3723401,61225.46264,1285100231.9557881,1657918800000
597,2022-07-17 00:00:00,21195.6,21684.54,20750.01,20798.16,118229.4525,2511251392.5765257,4261057,59550.95291,1265042502.4618275,1658005200000
598,2022-07-18 00:00:00,20799.58,22777.63,20762.45,22432.58,239942.73132,5263396811.539256,6564387,122398.31862,2685273104.2955766,1658091600000
599,2022-07-19 00:00:00,22432.58,23706.26,21579.54,23615.0,249323.45746,5615167607.484957,6051359,125744.76477,2832145568.7413898,1658178000000
