city_name,date,pm2_5,pm_2_5_previous_1_day,pm_2_5_previous_2_day,pm_2_5_previous_3_day,pm_2_5_previous_4_day,pm_2_5_previous_5_day,pm_2_5_previous_6_day,pm_2_5_previous_7_day,mean_7_days,mean_14_days,mean_28_days,std_7_days,exp_mean_7_days,exp_std_7_days,std_14_days,exp_mean_14_days,exp_std_14_days,std_28_days,exp_mean_28_days,exp_std_28_days,year,day_of_month,month,day_of_week,is_weekend,sin_day_of_year,cos_day_of_year,sin_day_of_week,cos_day_of_week,unix_time,temperature_max,temperature_min,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_max,wind_gusts_max,wind_direction_dominant
San Francisco,2023-02-26,15.1,7.9,6.8,8.9,7.9,25.1,43.0,41.8,20.2,18.70714285714286,18.296428571428574,16.432893841317117,14.432010726656006,12.714075875926985,13.068191816874972,17.31497010874359,12.8920230118468,11.296754110767989,17.824789519418808,11.848322636009437,2023,26,2,6,1,0.8311706263658079,0.5560174366570446,-0.7818314824680299,0.6234898018587334,1677366000000,10.1,6.0,5.4,5.4,0.0,8.0,27.1,47.9,210
San Francisco,2023-02-27,11.8,15.1,7.9,6.8,8.9,7.9,25.1,43.0,16.385714285714286,18.428571428571427,18.485714285714288,13.403038035140614,14.599008044992006,11.015144229617757,13.102990179663278,17.019640760911113,12.027228511122608,11.193043947212608,17.6368730008382,11.454062904577002,2023,27,2,0,0,0.8406184056344781,0.5416278206559814,0.0,1.0,1677452400000,9.8,4.0,14.4,14.4,0.0,11.0,34.6,63.7,247
San Francisco,2023-02-28,12.2,11.8,15.1,7.9,6.8,8.9,7.9,25.1,11.928571428571429,17.992857142857144,18.73928571428571,6.474234648644646,13.899256033744006,9.628802462914102,13.222792925371454,16.323688659456298,11.347133596797097,10.946886561795795,17.234330035263152,11.15419917878862,2023,28,2,1,0,0.8498170915275278,0.5270777086423722,0.7818314824680297,0.6234898018587336,1677538800000,10.5,5.1,9.3,9.3,0.0,15.0,29.9,61.6,249
San Francisco,2023-03-01,7.5,12.2,11.8,15.1,7.9,6.8,8.9,7.9,10.085714285714285,18.392857142857142,18.782142857142855,3.008559218533816,13.474442025308004,8.376575192078063,12.933169299590443,15.773863504862126,10.663298550923386,10.91777529812358,16.88713486041742,10.840819036931627,2023,1,3,2,0,0.8587639582758029,0.5123714121284237,0.9749279121818236,-0.22252093395631434,1677625200000,11.8,2.3,3.2,3.2,0.0,8.0,29.3,51.8,314
San Francisco,2023-03-02,9.6,7.5,12.2,11.8,15.1,7.9,6.8,8.9,10.028571428571428,18.542857142857144,18.092857142857145,3.0603454520217994,11.980831518981002,7.773886554841126,12.782181966478822,14.670681704213843,10.347183922124863,11.001748297814563,16.23974624935415,10.737125614117263,2023,2,3,3,0,0.8674563547295968,0.4975132889071807,0.43388373911755823,-0.900968867902419,1677711600000,12.2,2.6,0.0,0.0,0.0,0.0,27.2,45.0,318
San Francisco,2023-03-03,11.7,9.6,7.5,12.2,11.8,15.1,7.9,6.8,10.128571428571428,18.27142857142857,17.45357142857143,3.028593890302428,11.385623639235751,6.823850642858667,12.939172995296042,13.994590810318664,9.797381217116024,10.954839354869858,15.78183271491593,10.500985873386464,2023,3,3,4,0,0.8758917051442429,0.48250774176121847,-0.433883739117558,-0.9009688679024191,1677798000000,12.2,5.6,0.0,0.0,0.0,0.0,24.6,42.8,308
San Francisco,2023-03-04,16.0,11.7,9.6,7.5,12.2,11.8,15.1,7.9,10.828571428571427,17.22857142857143,17.35357142857143,2.676885183512856,11.464217729426812,5.911456910574359,12.830218450771056,13.688645368942844,9.156713739658752,10.995503530243536,15.50032701043897,10.187014509496075,2023,4,3,5,1,0.8840675099433636,0.4673592171580022,-0.9749279121818235,-0.2225209339563146,1677884400000,12.4,6.8,4.1,4.1,0.0,7.0,35.7,69.5,276
San Francisco,2023-03-05,14.1,16.0,11.7,9.6,7.5,12.2,11.8,15.1,11.985714285714284,16.092857142857145,16.825,2.9379292999364623,12.59816329707011,5.54160680944666,12.115436071755395,13.99682598641713,8.563343157102203,10.676267380746205,15.534787216615591,9.830308992949776,2023,5,3,6,1,0.8919813464595485,0.45207220393230435,-0.7818314824680299,0.6234898018587334,1677970800000,10.0,6.3,7.4,7.4,0.0,16.0,35.6,61.9,244
San Francisco,2023-03-06,12.4,14.1,16.0,11.7,9.6,7.5,12.2,11.8,11.842857142857142,14.114285714285714,16.97142857142857,2.7814008118548883,12.973622472802584,4.850303918016392,9.59365632896251,14.010582521561512,7.972121711643949,10.607085582301332,15.435836374090377,9.492500810577223,2023,6,3,0,0,0.8996308696522433,0.43665123195606403,0.0,1.0,1678057200000,10.7,4.0,6.6,6.6,0.0,18.0,16.6,35.6,212
San Francisco,2023-03-07,10.0,12.4,14.1,16.0,11.7,9.6,7.5,12.2,11.928571428571429,11.928571428571429,17.15,2.789094408413632,12.830216854601938,4.209045517989102,4.789159003002998,13.795838185353311,7.443357254409063,10.481323778423617,15.22646834829104,9.192765956802864,2023,7,3,1,0,0.9070138128026359,0.4211008707960896,0.7818314824680297,0.6234898018587336,1678143600000,10.4,4.3,2.7,2.7,0.0,9.0,14.5,31.0,233
San Francisco,2023-03-08,10.2,10.0,12.4,14.1,16.0,11.7,9.6,7.5,11.614285714285714,10.85,16.760714285714286,2.8760091396629957,12.122662640951454,3.8780489305537467,2.936704065654472,13.289726427306203,7.05758235535585,10.539145347516795,14.86602225530545,8.972055511577603,2023,8,3,2,0,0.9141279881853337,0.40542572835999735,0.9749279121818236,-0.22252093395631434,1678230000000,10.8,6.3,3.7,3.7,0.0,9.0,23.7,44.6,246
San Francisco,2023-03-09,10.4,10.2,10.0,12.4,14.1,16.0,11.7,9.6,12.0,11.014285714285714,15.960714285714287,2.3685438564646812,11.641996980713587,3.4767924585871453,2.821035582590636,12.877762903665376,6.660045331874263,10.134697981420244,14.544227617008522,8.740476766777007,2023,9,3,3,0,0.9209712877166346,0.38963044953078796,0.43388373911755823,-0.900968867902419,1678316400000,10.7,4.7,8.3,8.3,0.0,8.0,29.9,48.2,137
San Francisco,2023-03-10,6.2,10.4,10.2,10.0,12.4,14.1,16.0,11.7,12.114285714285714,11.12142857142857,15.310714285714285,2.249761892162186,11.331497735535189,3.0665124464876343,2.7624344256551474,12.547394516509994,6.261473166241234,9.874334081089927,14.258418815835519,8.501227110899121,2023,10,3,4,0,0.9275416835791966,0.37371971479046906,-0.433883739117558,-0.9009688679024191,1678402800000,12.5,9.2,48.5,48.5,0.0,16.0,40.0,78.1,209
San Francisco,2023-03-11,16.1,6.2,10.4,10.2,10.0,12.4,14.1,16.0,11.328571428571427,11.078571428571427,14.953571428571427,3.1847104974200433,10.048623301651391,3.5794982587287336,2.838249344342401,11.701075247641995,6.244386880819606,10.02073709652501,13.702665794053758,8.462312029337976,2023,11,3,5,1,0.9338372288229252,0.35769823883312546,-0.9749279121818235,-0.2225209339563146,1678489200000,14.2,6.9,2.2,2.2,0.0,4.0,17.8,31.7,213
San Francisco,2023-03-12,7.2,16.1,6.2,10.4,10.2,10.0,12.4,14.1,11.342857142857143,11.664285714285715,15.185714285714285,3.2092871185857272,11.561467476238542,4.197623979850925,2.974664077442542,12.287598547956396,6.016764267809314,9.967269186013567,13.86799918756729,8.188696235330701,2023,12,3,6,1,0.9398560579418954,0.3415707691678556,-0.7818314824680299,0.6234898018587334,1678575600000,14.3,10.7,8.0,8.0,0.0,24.0,21.8,42.5,193
San Francisco,2023-03-13,6.5,7.2,16.1,6.2,10.4,10.2,10.0,12.4,10.35714285714286,11.1,14.764285714285714,3.280171307953306,10.471100607178906,4.168475139564207,3.021716272380641,11.609252074895542,5.88180835427343,10.04914642720189,13.408137174631614,8.086464232526893,2023,13,3,0,0,0.9455963874271426,0.3253420847119801,0.0,1.0,1678662000000,15.9,11.1,15.6,15.6,0.0,24.0,23.4,41.0,188
San Francisco,2023-03-14,5.8,6.5,7.2,16.1,6.2,10.4,10.2,10.0,9.514285714285716,10.721428571428572,14.357142857142858,3.422683436246778,9.478325455384178,4.0597718530660405,3.2506043394158737,10.928018464909469,5.76467416256142,10.147848835040687,12.931713921208743,8.003680023040948,2023,14,3,1,0,0.9510565162951535,0.30901699437494745,0.7818314824680297,0.6234898018587336,1678748400000,15.2,12.2,38.8,38.8,0.0,23.0,44.3,83.9,170
San Francisco,2023-03-15,9.6,5.8,6.5,7.2,16.1,6.2,10.4,10.2,8.914285714285715,10.264285714285716,14.328571428571427,3.681679223500867,8.558744091538133,3.9142068444035742,3.469339804821578,10.244282669588205,5.663308947814399,10.171596514872988,12.439871581815037,7.939002681332859,2023,15,3,2,0,0.9562348265919056,0.29260033563334836,0.9749279121818236,-0.22252093395631434,1678834800000,13.9,5.3,0.1,0.1,0.0,1.0,29.5,49.0,304
San Francisco,2023-03-16,16.9,9.6,5.8,6.5,7.2,16.1,6.2,10.4,8.828571428571427,10.414285714285715,14.47857142857143,3.653634850261264,8.819058068653598,3.4246070137999323,3.3850024753672634,10.15837831364311,5.277150371984336,10.065465606895616,12.244018369276068,7.695325853452421,2023,16,3,3,0,0.9611297838723007,0.27609697309746883,0.43388373911755823,-0.900968867902419,1678921200000,13.9,6.5,0.0,0.0,0.0,0.0,20.4,36.4,296
San Francisco,2023-03-17,14.9,16.9,9.6,5.8,6.5,7.2,16.1,6.2,9.757142857142856,10.935714285714287,14.603571428571428,4.773837430151973,10.839293551490199,4.804235612521296,3.7881611416577265,11.057261205157364,5.45812608966322,10.073304733500763,12.565120550705304,7.521803625839132,2023,17,3,4,0,0.9657399376548549,0.2595117970697999,-0.433883739117558,-0.9009688679024191,1679007600000,15.8,7.1,0.0,0.0,0.0,0.0,17.3,29.2,303
San Francisco,2023-03-18,27.6,14.9,16.9,9.6,5.8,6.5,7.2,16.1,11.0,11.164285714285713,14.196428571428571,4.825626038833,11.854470163617648,4.57357106687984,3.9316481458617165,11.569626377803049,5.258955680255257,9.809990453533244,12.726146719622179,7.282763428729641,2023,18,3,5,1,0.9700639218515071,0.2428497220959356,-0.9749279121818235,-0.2225209339563146,1679094000000,17.9,5.5,0.0,0.0,0.0,0.0,13.5,28.8,11
San Francisco,2023-03-19,23.0,27.6,14.9,16.9,9.6,5.8,6.5,7.2,12.642857142857142,11.992857142857142,14.042857142857143,7.8568138459251085,15.790852622713238,8.361880066875768,5.8050991226831385,13.707009527429308,7.479833774809509,9.552871531500632,13.751929704475822,8.006999184952186,2023,19,3,6,1,0.9741004551724205,0.22611568550828828,-0.7818314824680299,0.6234898018587334,1679180400000,17.7,10.0,21.5,21.5,0.0,14.0,26.9,45.7,159
San Francisco,2023-03-20,8.3,23.0,27.6,14.9,16.9,9.6,5.8,6.5,14.899999999999997,12.62857142857143,13.37142857142857,8.290154803540386,17.593139467034927,7.988091839223142,6.499399803227873,14.946074923772068,7.696438976598757,8.076250374141512,14.389727655891283,8.086131547464579,2023,20,3,0,0,0.9778483415056568,0.20931464596304847,0.0,1.0,1679266800000,13.6,8.2,0.3,0.3,0.0,3.0,23.3,39.2,283
San Francisco,2023-03-21,8.3,8.3,23.0,27.6,14.9,16.9,9.6,5.8,15.157142857142857,12.335714285714285,12.132142857142856,8.00933978611976,15.269854600276194,8.17000565644131,6.602051795622981,14.059931600602459,7.538826154569906,5.6632704575301105,13.96974643824361,7.95899215264081,2023,21,3,1,0,0.9813064702716093,0.19245158197082995,0.7818314824680297,0.6234898018587336,1679353200000,12.7,7.1,18.6,18.6,0.0,12.0,32.1,56.2,69
San Francisco,2023-03-22,8.7,8.3,8.3,23.0,27.6,14.9,16.9,9.6,15.514285714285714,12.214285714285714,11.532142857142858,7.566026824216199,13.527390950207145,7.790274245561197,6.663662326708663,13.291940720522131,7.306484546405076,5.100475908908464,13.578729442502672,7.817762922909206,2023,22,3,2,0,0.9844738167520922,0.1755314904214282,0.9749279121818236,-0.22252093395631434,1679439600000,13.8,8.3,17.1,17.1,0.0,22.0,20.3,45.7,102
San Francisco,2023-03-23,9.1,8.7,8.3,8.3,23.0,27.6,14.9,16.9,15.385714285714286,12.107142857142858,11.560714285714285,7.689912997216487,12.320543212655359,7.1143492134916375,6.710435533923694,12.679681957785848,6.992194203856202,5.081581795560775,13.242265343019728,7.6477013604173845,2023,23,3,3,0,0.9873494423939864,0.15855938510313475,0.43388373911755823,-0.900968867902419,1679526000000,14.0,8.0,0.3,0.3,0.0,2.0,28.2,50.0,301
San Francisco,2023-03-24,8.7,9.1,8.7,8.3,8.3,23.0,27.6,14.9,14.271428571428572,12.014285714285714,11.567857142857141,7.993062468105988,11.515407409491518,6.342659250189056,6.744782273141857,12.202391030081067,6.630735672170918,5.077842467720444,12.956591871087332,7.456289785675896,2023,24,3,4,0,0.989932495087353,0.141540295217043,-0.433883739117558,-0.9009688679024191,1679612400000,13.7,5.5,0.1,0.1,0.0,1.0,31.1,56.2,309
San Francisco,2023-03-25,7.2,8.7,9.1,8.7,8.3,8.3,23.0,27.6,13.385714285714286,12.192857142857145,11.635714285714286,8.25114710639832,10.811555557118636,5.6485326216918645,6.610767939298238,11.73540555940359,6.295312766051181,5.024179629788535,12.663033811012342,7.2779462354978515,2023,25,3,5,1,0.9922222094179323,0.12447926388678915,-0.9749279121818235,-0.2225209339563146,1679698800000,13.3,4.5,0.0,0.0,0.0,0.0,32.3,58.7,317
San Francisco,2023-03-26,6.3,7.2,8.7,9.1,8.7,8.3,8.3,23.0,10.471428571428572,11.557142857142855,11.610714285714286,5.5565919668183845,9.908666667838977,5.175197561067999,6.6340281632150475,11.13068481814978,6.075083922910363,5.045154572070689,12.286272858528731,7.162596227919443,2023,26,3,6,1,0.994217906893952,0.10738134666416307,-0.7818314824680299,0.6234898018587334,1679785200000,12.8,4.0,0.0,0.0,0.0,0.0,35.2,62.6,316
San Francisco,2023-03-27,10.1,6.3,7.2,8.7,9.1,8.7,8.3,8.3,8.085714285714285,11.492857142857144,11.296428571428573,0.9873003113327923,9.006500000879232,4.789119833483968,6.683672906156035,10.486593509063143,5.906753254998609,5.093603988071978,11.873426454492266,7.081726610533591,2023,27,3,0,0,0.995918996147179,0.09025161003104115,0.0,1.0,1679868000000,14.0,5.5,0.0,0.0,0.0,0.0,24.4,43.2,304
San Francisco,2023-03-28,8.9,10.1,6.3,7.2,8.7,9.1,8.7,8.3,8.342857142857142,11.75,11.235714285714284,1.2514753198471165,9.279875000659423,4.178913758546472,6.544610231092744,10.435047707854723,5.50057890293382,5.097509507063656,11.751121181768662,6.848473732818347,2023,28,3,1,0,0.9973249731081555,0.07309512989807777,0.7818314824680297,0.6234898018587336,1679954400000,13.0,8.1,18.3,18.3,0.0,16.0,40.5,74.5,184
San Francisco,2023-03-29,11.4,8.9,10.1,6.3,7.2,8.7,9.1,8.7,8.428571428571429,11.971428571428572,11.117857142857144,1.2684824078573573,9.184906250494567,3.6234040449975096,6.378139175391211,10.230374680140761,5.1493128832556305,5.112515766266022,11.554492134750133,6.648930864046234,2023,29,3,2,0,0.9984354211555643,0.055916990100603484,0.9749279121818236,-0.22252093395631434,1680040800000,10.9,6.8,17.4,17.4,0.0,24.0,24.0,42.1,197
San Francisco,2023-03-30,9.1,11.4,8.9,10.1,6.3,7.2,8.7,9.1,8.814285714285713,12.099999999999998,11.257142857142856,1.7013999837657072,9.738679687870926,3.3045605191584753,6.344713123174707,10.386324722788661,4.811473404719244,5.063188028887945,11.543837504767366,6.415685771725921,2023,30,3,3,0,0.9992500112396835,0.03872228089217446,0.43388373911755823,-0.900968867902419,1680127200000,11.8,4.5,0.8,0.8,0.0,2.0,19.1,34.9,343
San Francisco,2023-03-31,11.9,9.1,11.4,8.9,10.1,6.3,7.2,8.7,8.814285714285715,11.542857142857144,11.239285714285716,1.7013999837657072,9.579009765903194,2.877380903272946,6.2322627432658555,10.214814759750173,4.502164200288726,5.0701259598434465,11.375296987197201,6.222540903961422,2023,31,3,4,0,0.9997685019798909,0.021516097436222258,-0.433883739117558,-0.9009688679024191,1680213600000,13.0,6.0,0.0,0.0,0.0,0.0,21.0,34.9,277
San Francisco,2023-04-01,12.7,11.9,9.1,11.4,8.9,10.1,6.3,7.2,9.271428571428572,11.328571428571431,11.24642857142857,2.0580851016686372,10.159257324427395,2.718068422427297,6.159099406123126,10.439506125116816,4.233236148528158,5.070939875105244,11.411483401873257,6.005664144048709,2023,1,4,5,1,0.9999907397361901,0.004303538296244289,-0.9749279121818235,-0.2225209339563146,1680300000000,13.7,6.8,0.0,0.0,0.0,0.0,14.8,27.4,264
San Francisco,2023-04-02,10.3,12.7,11.9,9.1,11.4,8.9,10.1,6.3,10.057142857142859,10.264285714285714,11.128571428571428,2.1816332894233295,10.794442993320546,2.6368608003898593,4.061187235063476,10.740905308434575,4.0207967856189555,4.994134125289073,11.500346615537168,5.804404086617629,2023,2,4,6,1,0.9999166586547379,-0.01291029607500882,-0.7818314824680299,0.6234898018587334,1680386400000,13.1,7.9,0.0,0.0,0.0,0.0,28.7,51.8,291
San Francisco,2023-04-03,6.2,10.3,12.7,11.9,9.1,11.4,8.9,10.1,10.62857142857143,9.357142857142858,10.992857142857144,1.42678459681573,10.67083224499041,2.295267919074822,1.76927376918623,10.682117933976633,3.7463881593050177,4.961923803394108,11.417564090327708,5.6092355490312915,2023,3,4,0,0,0.9995462806873573,-0.030120304846908114,0.0,1.0,1680472800000,12.1,5.1,0.1,0.1,0.0,1.0,38.5,69.1,311
San Francisco,2023-04-04,5.6,6.2,10.3,12.7,11.9,9.1,11.4,8.9,10.071428571428571,9.207142857142857,10.77142857142857,2.212626106171247,9.553124183742806,2.8850720443124303,1.9459877008524267,10.084502209446416,3.829366294954101,5.034610370952537,11.05773208409821,5.577305110340394,2023,4,4,1,0,0.9988797155850336,-0.04732138832243185,0.7818314824680297,0.6234898018587336,1680559200000,12.3,4.0,0.0,0.0,0.0,0.0,37.9,69.5,315
